,comment,Label
2339,"alisilmisin disinda bir film degildi.belki de çogu kisiye göre siradan da gelebilir.norah jonesun ilk sinema deneyimi ve onun sirin yüzünde kayboldum.beraberindeki müziklerle geri dönülemez hatiralara dalip gittim.hafif romantizm kimiltilari için ideal.. 
",1
2340,"güzel bir türk yapimi olmus.. tavsiye ederim.. 
",1
2341,"filmin vizyona girmesine 1.5 saat var daha ama 30 kisi puan vermis. hepiniz basin gosterimine mi davetliydiniz? insaf be!. 
",0
2342,"ben sahsen begenmedim. çagan irmak'in hayal gücü harikulade fakat çok amatörce sahneler vardi. hayalet sahneleri daha iyi olabilirdi. orjinal bir film oldugu kesin ama benim açimdan iyi bir film degildi.. 
",0
2343,"merakla bekliyorum bu filmi efeksiz bir kurt adam görücez oyunculuk ve makyaj çok önemli olmamali. 
",1
2344,"japon korku sinemasinin kendi kliselerini artik ürettigini ve bunlari da uzun süre kullanacaginin bir kaniti bu film de... halka, karanlik su vb. filmlerdeki ortamlar, karakterler, kurgu teknikleri cevapsiz aramada arka arkaya siralaniyor izleyicinin huzurunda. . 
",0
2345,"ya buna kelimel yetersiz kalr yaaa. 
",1
2346,"bu filmi izlemeyen baska hiç bi filmi izlemesin süperr sürükleyici sasirtiçi soluksuz izlenilen bi film oyuncularin performasina zaten diyecek bisi yok tebrikten baska  
",1
2347,"film ilerlerken insanin aklinda birsey kalmiyor ama sonundaki arda arda sasirmalar sizi bu filmi tekrar tekrar izlemeye yöneltecek. 
",1
2348,"bos vaktiniz varsa izleyin pek birsey beklemeyin bu filmden.. 
",0
2349,"1. sinden birazdaha ii ama ilki çok kötüydü buda kötünün iyisi. 
",0
2350,"her sene seyrediyoruz ver her sene yine sonunda agliyoruz.harika bir saheser iste böyle yaritilir iste böyle unutlmaz olur.müzigiyle oyunculukla bir dinin yükselisi anca bu kadar güzel hafizalara kazinir bayiliyorum ve her sene tv de gördügüm zaman izliyorum.. 
",1
2351,"ben çok begenerek izledim ve sonunda agladim,çok çok çok güzeldi,herkesin zevkine hitap edecegini düsünüyorum ve izlemenizi tavsiye ediyorum.... 
",1
2352,"fragman izledim gercekten ürpertici ve merak uyandiran bi filme benziyor umarim guzel olur bu siralar hasret kaldik guzel filmlere...yanliz böyle bi film izlemek te zor olcak  
",1
2353,"filmde pek korku yok ama diger vampir filmlerinden blade falan çok daha iyidir.konusu bambaska bisey kesinlikle izleyin.. 
",1
2354,"baya saçma ve kötü bi film.gittigime pisman oldum. . 
",0
2355,"süperrrr bi film eglenceli herkesin izlemesini tercih ederim çekene helal..... 
",1
2356,"bence mükkembel bir film ... herkezin gitmesini tavsiye ederim. 
",1
2357,"olmamis diyor puanimizi düsük tutuyoruz. televizyonda seyredilebilir ancak. . 
",0
2358,"kötü kötü kötü sirf bu yorumu bu filmi izlemeyi planliyanlari uyarmak maksadiyla yaziyorum ve aman haa diyorum..... 
",0
2359,"10 puan werdgm tek film!. 
",1
2360,"tek kelimeyle super 1 hafta etkisinden cikamadim harikaydi.. 
",1
2361,"özentisiz yapilmis bir film oldugu belli.. çok saçma geçisleri var.bir katil ve önüne geleni öldürüyo.ve bu bir mantiga dogru düzgün baglanmiyor. çok kötü... 
",0
2362,"kötü yorumlarda bulunan arkadaslara katilmiyorum.film gerçekten dört dörtlük.bazi saçma yaratiklar olsada film izlenmeye deger mutlaka gidip izlemelisiniz.konusuda bir harika herkese bu filmi tavsiye ederim mutlaka izleyin!!!!!!!!!!!!!!!!!. 
",1
2363,"kimse bu filmi tarantino yapti diye övmüyor çünkü tarantino yu tarantino yapan film budur zaten(reservoir dogs la beraber).ve baskalarinin da dedigi gibi pulp fiction a kötü diyen sinemadan anlamiyodur bu bu kadar basit.bu film basli basina bi basyapit.. 
",1
2364,"artik bizler bu tarz filmlerden vazgeçmeliyiz çünkü hep ayni konu üzerinde sürekli düsük bütçede ask mesk dram konulari üzerinde duruyorlar komedi ise vasat lütfen artik bizde iyi filmlere imza atalim ne çikar.... 
",0
2365,"seslendirme çok kötü, hiç hareket yok, sanki fotograf karelerini izler ve ek olarak seslendirme yapilmis gibi. daha net olacak sekilde karikatür ve üzerine eklenmis seslendirme gibi. çok duragan bir film ben begenmedim. iyi ki sinemaya girmemisim.. 
",0
2366,"filmi çok begendigimi söyleyebilirim..müziklerin hans zimmerin önderliginde yapildigimi söylersem bana hak verirsiniz.filmin baglantilarini da çok iyi yapmislar.robin williams'in karakteri kendine çok yakismis.iyi bir film.. 
",1
2367,"önce aglayip sonra gülmek isteyenler için kaçirilmicak bir film..hümeyranin oyunculugunu çok begendim.her türkün kendi hayatindan belirli kesitleri izledigini düsünüyorum. bence türklerin yaptigi en basarili yapimdir. 
",1
2368,"begenmedim çok daha iyi olabilirdi.... 
",0
2369,"çok kötü bir film pek bir orjinaliteside yok bilindik klasik bir siddet filmi arnold zamaninda fazlasiyla çekmisti artik bunlar bulanti yapma basladi dizilerden araklama konusu ile vasatin altinda izleyiciye bos bir aksiyondan fazlasini veremiyor.. 
",0
2370,"ya inanmiyorum böyle bir ask yok,çok romantikler yok bilmem neler.. bu tür yorumlari yazanlar ya hiç dogru düzgün ask filmi izlememis yada ben bisi bilmiyorum en azindan seven pounds filmini izlerlerse gerçek askin ne oldugunu anliycaktirlar... 
",0
2371,"savasin iç yüzünden ziyade bol bol amerikan propogandasi içeren vasat yapim.. 
",0
2372,"olamaz boyle bir film ya... sacma sapan senaryo, dunya kadar tutarsizlik ve mantiksizliklar, vasat oyunculuk... filmi sonuna kadar izleyebilen arkadaslari kutluyorum. bu filme 7.3 ort. puan veren bu site sakinlarinide siddetle kiniyorum. sakin izlemeyin, sadece zaman kaybi. 
",0
2373,"arkadaslar bu filmi izlemedim ama oyuncu kadrosuna baktigimda bu filmin kötü olacagini bile biliyorum türk sinamasinin kötü oyunculari hep ayni oyuncular plajda,cilgin dersane,18ler takimi gibi vasat bir filmdir. 
",0
2374,"hiç bir film onu geçemez!. 
",1
2375,"bence berbat bir filmdi izlemeye degmez yani. 
",0
2376,"bence filmin reklami filmi geçmis. para verip sinemada izlemeye degmez az daha bekleyin dvdsi çikinca alip evde izleyin... o kadar paraya degmez.. 
",0
2377,"süper - harukulade. august rush rolündeki çocuk çok iyi. senaryo güzel. yönetmen güzel. sarkilar güzel. çok içten ve sicak film.. 
",1
2378,"bu ne ya benim bildigim bir kisi bi kahraman olur civil war cekilse hangisini oynucak bu adm hollywood bnce sacmalio artik. 
",0
2379,"farkli tatlari birarada vermeyi basarmis en iyi örneklerden biri.. komedi ve dramin mükemmel bulusmasi!! 80 tarihinin gözler önüne birkez daha serilisi ve bu yüzden kaybedilen hayatlar.. ama bi doya doya aglayamadik... tartismasiz en iyi türk filmlerinden biri.... mutlaka izleyin,izletin!!. 
",1
2380,"sahene bir basyapit.bitti.. 
",1
2381,"bir filmin sonu bizi sasirtti ve degisik oldu diyede bu kadarda abartilmazki,onun disinda filmden hiçbir zevk aldigimi söyleyemem puanim;4. 
",0
2382,"hayal kirikligi...izleyin görün... 
",0
2383,"hayatimda izledigim en güzel filmlerden biri ilk beste yer alir bende.oyunculuk dersi verilir tom hanks bi harika oynamis.. 1994 yilinin en iyi filmi seçilmis aldigi oscarlar helali hostur....0. 
",1
2384,"çok güzel bir konu çiizm çok estetik ve bu animasyonu yeni nesil kesinlikle izlemeli böyle olmak istemiyorum çünkü.... 
",1
2385,"eglenceli hos bir film.. 
",1
2386,"jim carrey in olmasi filmi eglenceli yapan belki de tek unsur.val kilmer in biraz hassas oynadigi dogru, bir o kadar da sikici.nicole kidman, filmde çok etkileyici, zarif görünüyor.fane degil bence.(). 
",0
2387,"1 nci film gerçekten çok güzeldi ama 2 bence hayal kirikligi. kötü adam çok kolay öldü aksiyon sahneleri çok iyi degildi. 1 de ki uçak sahneleri yeterdi. tam bir hayal kirikligi.. 
",0
2388,"2008 yilinin enlerine girebilecek bir film ama en kötü filmi olabilir bence..tamamiyle fiyasko oyunculara aldanipta almayin... 
",0
2389,"filmdeki oyuncularin bircogunun baslangic filmidir brad pitt bu filmden sonra kesfedildi mesela ayni sekilde banderas ve 12 yasindaki roluyle goz dolduran kirsten dunst da.dramla cok iyi kotarilmis bir film.gercekten guzel.. 
",1
2390,"mükemmel bir film gercekten performanslar cok senaryoda zaten hiç açik yok yönetmene laf yok c.nolan in eline bir el kamerasi verseler film yap deseler yaptigi film yilin en iyi 5 filminden biri olur. 
",1
2391,"gereksiz,anlamsiz içi de disi da bos bir film.yerimizde bile saymiyoruz geriye gidiyoruz . 
",0
2392,"cok kötü olmus bence,bende tavsiye etmiyorum arkadaslar.... 
",0
2393,"yorumlar üzerine izlemeye karar vermistim ama pek bir keyif alamadim filmden açikcasi.bunun disinda oyuncular iyi ama yinede filmi kurtaramadi bence.hiç begenmedim tek gerçegi sevgililer günü pazarlama olarak kullanan bi sektörün varligini belli eden sistemin islenmesi.. 
",0
2394,"çok sikici, insani gicik edici ruhunu sikan bir film.. 
",0
2395,"bu filmi begenenler sanat özenti ve taklit kisiler onlarin sözlerine aldanmayin bence film çok duragan ve sikici paranizi ve zamaninizi bosa harcamayin derim!!. 
",0
2396,"her filmden iyi kötü tad almayi beceren, oyunculuga,senaryoya,yönetmene önem veren iyi bir sinema izleyicisi oldugumu düsünürüm...ama bu filmde güzel olan hiçbirsey bulamadim.. berbat bi film. 
",0
2397,"karanlik filmleri sevmeyenler bu filmden hoslanmaz. film gereksiz kasvet veriyoo.. ama konunun baglanma sekli çok güzel =). 
",0
2398,"neredeyse iki saatlik bir stres , çok temel bir prsikolojiye sahip karakterler üzerinden kan ve çigliklarla anlatilmis bir hikaye , pozitif hiçbir sey yok. 
",0
2399,"bu film 27 nisanda gösterime girdi.bu filmin antep'e gelmesi için dua ediyordum.ne zaman geldi biliyormusunuz ? 7 hafta sonra hemen gidip filmi seyrettim. tek kelimeyle harika.bu filmi kaçirmayin derim.filmin sonunda küçük kizin erotik biçimde striptiz yapmasi ise muhtesemdi.... 
",1
2400,"aslinda gayet eglenceli olabilecek bir öyküsü varken alelacele çekilmis bir görüntü veriyor.muhtesem kadrosuyla ters orantili kalitesi.sadece james marsden performansiyla dikkat çekiyor.. 
",0
2401,"8.6 almis ama yorumlarda yüzdesi düsük gözüküyo..bence sikilmadan çok rahat izlersiniz zaten jason statham gibi kötü filmi bile izlenen bi adam oynuyo jet li yi fazla sevmem ama filmin sonunda kesin seveceksiniz..sonu biraz daha anlasilir olsaydi perfect bi yapit olabilirdi ama asla kötü denemez... 
",1
2402,"çok kötü bitirmisler filmi. haydi ölüm saçmaligini geçtim. otel yöneticisinin en sonda yaratik görmesi filan bilmem ne. çok acayip saçma olmus bence.. 
",0
2403,"cok eglenceli anne ve babanin cocuklari icin yaptiklari olaylar cok guzel ailevi guzel bir film zaman bakmaniza hic gerek yok sikilmadan izleyebilirsiniz. 
",1
2404,"milliyetçi bir film tavsiye etmiyorum.... 
",0
2405,"bence film oscar alacak kadar iyi degildi. zaten oscar ödüllerine son 2 senedir anlam verebilmis degilim. durum komedisi var filmde, büyük bir emek söz konusu degil. izlemeseniz bir sey kaymetmis olmazsiniz.. ben sahsen filmin sonunu siradan buldum... 
",0
2406,"kitaptaki kadar güzel anlatilmamiss... ama yinede izlenmeye deger. 
",1
2407,"dehset bi film izledigim en iyi vampir filmlerinden biri tam korku olmasada cok iyi bi kadro,iyi seneryo filmii 10 uzeridnen 10 yapmiss. cok etkileyici 
",1
2408,"berbat tesi.. 
",0
2409,"gerçekten mel gibson'u begendigim nadir filmlerinden biridir.oyunculugu performasi mükemmel ötesiydi.film aldigi oscarlari tamamiyle hakediyor.... müzigine diyecek laf bulamiyorum harika bir çalisma.... . 
",1
2410,"fazla sikiciydi,kesinlikle oscara adayligi haketmiyor. 
",0
2411,"bence bu film aldigi nottan daha iyisini hak ediyor ölmeye hazirmisin. 
",1
2412,"walla süper bi film olmus hayatimda bi filmde ilkk kez buy kadar çok agladim arkadasin dedigi gibi 2 yari aglamakla geçti bitti gene agladim.bu kadar güzel mi yapilir bi film herseyiyle süper bi film yapmis çagan irmak.... 
",1
2413,"amma dandik bir filmmis bu yaa...yazik edersiniz gozlerinize. 96 dk uyuyun daha faydali bisey yapis olursunuz.. 
",0
2414,"berbat bir yapim bu kadar basit bir film için harcanan emege yazik film o kadar sikiyo ki yarida birakmamak için kendimi zor tuttum.ikinci sinif desem yoksa üçüncü sinif mi desem bilemiyorum.... 
",0
2415,"kesinlikle bu puani hak etmiyor.çok sevimli bir film.peker açikalin, cengiz küçükayvaz ve safak sezer gerçekten çok iyi is çikarmislar.konu olarak da çok eglenceliydi.filmin nesi begenilmedi, anlamis degilim.... 
",1
2416,"çook kötü ya.. hakkaten berbat yani.. bu korku filminde gerçekten korkmak mümkün degil hakkaten altta yorum yazmis bir arkadasa katiliyorum bu filme dram diyelim gitsin.. gerek bir dram gerek bir korku filmi olarak ..her yönden rezaletti... 
",0
2417,"gayet basarili bir yapim, hugh jackman'in muhtesem oyunculugunun payi da büyük tabi. hirsin insan yasamini nasil bir kisir döngüye soktugu güzel islenmis. bence izlenmeye deger.... 
",1
2418,"tek kelimeyle mükemmel 10 üzerinden 10..... 
",1
2419,"kitabini okumadim ama filmin çok sikici ve konusunun çok siradan oldugunu söyleyebilirim.. 
",0
2420,"ya anlamam ki niye böyle saçma filmlere yüksek puanlar verirsiniz 3 4 tane ingiliz kirmasi çocugun oynadigi 5 para etmez vampir filmlerinden biri .. gittigime gidecegime pisman oldum. 
",0
2421,"kesinlikle etkileyici bir film, mukemmel ... 
",1
2422,"kült film denince alkima ilk bu film geliyor nedense . 
",1
2423,"film boyunca söle birkaç kez tebessüme vuran bir gülümseme ile kaliyorsunuz. son derece basarisiz bir ti yapimi. vakit kaybi. 
",0
2424,"film tek kelime ile mükemmeldi.oyunculuklar üst düzeyde.kurgu süper.konu da karisik ve farkli islenmis.olaylari anlamakta güçlük çekebilirsiniz.yilin en iyi filmi diyebilirim.. 
",1
2425,"modern serinin bu filmide çok kötüydü umarim artik çekilmez... 
",0
2426,"bu film için uzun bi yazi yazmaya gerek sifatini siz seçin,inanilmaz,muhtesem,olaganüstü vb. her oyuncusuna her çalisanina yönetmen isikçi artik ne varsa bilmiorum helal olsun ben böle bi film izlemedim hepsinin eline saglik.. 
",1
2427,"intikam pesindeki bir vampirin basit bir öyküsü.sirf maksat film olsun diye yapilmis sanirim.bilindik seyler ve abarti dövüs sahneleriyle dolu film,bekleneni veremiyor.. 
",0
2428,"elle tutulur bir yani yok bu filmin. sadece adnanin yasadigi olaylar ilginç o kadar. sikici bir film olmus.. 
",0
2429,"hayatimda izledgim en güzl ve degisk filmlerdn birii.... 
",1
2430,"tek kelimeyle berbat bir film,netten indirip hemen izledim,kiz arkadasimla ortak düsüncemiz 2 saatimizi heba etmis olmamis,keske baska bir film izleseydik dedik ve de allahtan sinama da izlemedik dedik,saçma sapan bir film,izlemenizi tawsiye etmiyorum. 
",0
2431,"güzel diyen arkadaslar sanirim yeterince film izlememis yüz tane böyle film izlemisizdir sanirim.3d gercekten güzeldi ama filmi vcd veye dvd olarak izlemek felaket olur  (3d kanaat notu dahil). 
",0
2432,"james wan'in testere ile basladigi yolculuk hiç gelisme kaydetmemis bence. adli makmalr ya da polisin saglayamadsigi adaleti saglamaya çalisan acili bir baba ve ardi sira sökgn eden kliseser... bence; yakin zaman önce gösterine içindeki yabanci bile bu filmden iyidir.. 
",0
2433,"beni mazur görün bu film hakkinda kesinlikle yorum yapmayacagim.. 
",0
2434,"hayatimda böyle sacma sapan bir film görmedim.. bence izlemeyin bosa zaman kaybindan baska bisey deil .s: . 
",0
2435,"valla ben çok güzel seyler yazamayacagim?oyunculuklar süper ama normal bir polisiye filminden pek farki yok.ama oyunculuk için gidilir derim 
",0
2436,"tam bir fiyaskoydu.... . . 
",0
2437,"bu kadar sacma bir film beklemiyordum acikcasi.48 yil öncesinin imkanlariyla görselligi ve oyunculugu iyi olmasina ragmen senaryo 2 cinayet üzerine kurulmus ve bunlar sadece filmde 15 saniye de olup bitiyor.filmin geri kalanida bos zaten. veriyorum. 
",0
2438,"serinin artik bikkinlik vermeye baslayip,yavas yavas sinirleri de bozmasi bu filmle baslamisti.üçüncüden farki o orijinal! ölüm sahnelerine tekrardan agirlik verilmesi.ne kadar paragöz ve samimiyetsiz bir isle karsi karsiya oldugumuz her karesine sinmis adeta.. 
",0
2439,"irkçilikla ilgili güzel bir film.abd den bir öz elestri oyunculuklar çok basarili.tüyleriniz diken diken olacak izlerken.... 
",1
2440,"sakin izlemeyin vakit kaybi. 
",0
2441,"bu film benim için kendi dalinda bir numara kesinlikle izlenmesi gereken harika bir film.konu biraz tanidik olsada mükemmel islenmis . 
",1
2442,"daha fragmanini izledigimde anlamistim çok sikilcami.ve ilk kez hakli çiktigim için üzgünüm.çünkü cem yilmaz bu filmle kendini bitirmemis ama yarima indirmis.. 
",0
2443,"mükemmel bir film jackman ve bale'in oyunculuklarina diyecek bisey bulamiyorum gerçekten harika bir film mutlaka izleyin. 
",1
2444,"batman in tüm filmleri de harika . haksizlik etmeyelim yani. bu da süper bir filmdi. bu puan da çok çok az! en azindan 7 olmaliydi! . 
",1
2445,"ilk izledigimde çok etkilenmistim, yapildigi döneme bakilirsa  lük bir film. ama simdiki teknoloji ve imkanlar ile daha iyisi çekilebilir.. 
",1
2446,"böyle rezalet film görmedim.yani bu film iyi olsa diger filmlerde çikardi ama ilk filmden rezil ettiler kendilerini.. 
",0
2447,"uzun zamandan beri izledigim en yaratici zeka ile yazilmis bi senaryo...filmin sonuna kadar neyin ne oldugunu çözemiyorsunuz, kesinlikle tavsiye ederim...... 
",1
2448,"gerçekten mükemmel..!. iste kurgu budur..nolan in süper filmlerinden biri daha..kariyer ugruna,hirslar ugruna yok olan hayatlar..inceden ""edison"" gerçegi..ve müthis final!!..tek kusuru o makinenin biraz abartili olusu..izleyince anliycaksiniz.... 
",1
2449,"hiç begenmedim, sonuna kadar filmi anlamaya çalistim ama bos bir çabaydi. 
",0
2450,"film simdiye kadar izledigim filmlar arasinda en iyisi inanin titanicten bilene güzel diyebilirim.... bu tip filmler bi harika ya  hayat güzeldir,piyanist,yesil yol,titanic ve forrestgump***. 
",1
2451,"benim için tam bir hayal kirikligiydi... tutulacak bir duygu yok ortada.. 
",0
2452,"yaw öldüm ya... böyle güzel bir yok ya.. aglamaktan bir hal oldum.. 
",0
2453,"kizim ve ben bu kadar sikildigimiz bir film daha görmedik.tolga çevik oldugunu bilmesem tanimazdim hiç etkileyici degildi.bolt ve open seasondan sonra çekilmedi.. 
",0
2454,"gerek görsellik gerek oyunculuk tek kelimeyle süper bir film olmus fantastik macera ariyorsaniz bu film tam size göre..kötü yorum kabul edilemez bu film için... 
",1
2455,"bu filmi küçükken izlemistim.hep aklimdadir.hele forever and ever i söyledikleri yemek sahnesini hiç unutmadim.hem komik,hem hüzünlü bir film.çok keyifli,tavsiye ederim.. 
",1
2456,"iste hayatiniz son cümleye kadar bittigini sanmayin. 
",1
2457,"rezalet bosuna paraniza zamaniniza yazik oturun evde yaprak dökümü izleyin daha iyi.... 
",0
2458,"bayramlarda artan sinema seyircisine paralel olarak gösterime giren para kazanmak için yapilmis bir film begenmedim bi daha bayramda gösterime giren filmlerden hiç birine gitmeyecekim. 
",0
2459,"tam bir fiyasko.. 
",0
2460,"ilk filmin ellerine su bile dökemez.korku filmi diye gitti tam korku sahnesi olacak ilk filmdeki gibi göstermemisler.vasat. 
",0
2461,"yanii oyuncular için 5 puan.güldügüm sahneler 2 dir. o da gürgen özün old sahneler...türkler romantik komedi yapmasindrama devam  
",0
2462,"bu film bu kadar az puani haketmiyor. en az 7.5, 8 olmali.hayatmda izlediim en elenceli filmlerden biriydi.salon tiklim tiklim doluydu.konusuyla efektleri ile müthis.en cok hosuma g1den yer çizgi filmden filme dönmesiiii.gidin gidin 
",1
2463,"arkadaslar film berbat, basroldeki bayan degismis bir kere, yenisi de filme hiç yakismamis. jetli ye gelince, filme kattigi hiç bir sey yok. konu zaten cemsit pilavi isitip isitip gelmis önümüze. filmin basinda senaryoyu yazabilirsiniz. kesinlikle tavsiye etmiyorum.. 
",0
2464,"hayatla ilgili çok samimi bir film...çiktiginizda elinizde olmadan ölmeden önce yapmam lazim dediginiz seyleri siralayiveriyorsunuz. oyuncular gayet iyi. basarili ve keyifli bir film olmus.. 
",1
2465,"tek kelimeyle mükemmel bir film... 
",1
2466,"bu filmnasil 6,9 puan almis anlamiyorum.inanilmaz kötü bir senaryo...sirf bu zamanda para kazanmak için yailan yazik bir film. söyliyecek hiçbirsey buamiyorum.... 
",0
2467,"izledigim en iyi türk filmlerinden.aglamamak için cok tuttum kendimi ama basaramadim.hüngür hüngür agladim.o kadar dogal o kadar güzelki film.ve tabii ki oyuncular ve çagan irmak ta öyle..izlemeyen varsa mutlaka izlemeli ! . 
",1
2468,"yeri geldiginde güldüren yeri geldiginde duygulandiran ve düsündüren iki usta oyuncusuyla basarili bir yapim. 2008'in izlenmesi gereken filmlerinden birisi.. 
",1
2469,"hayatimda izledigim en kötü filmlerden birisiydihadi birkaç efekt hatrina ; sinemada izledigim en kötü filmdi diye kisitlayayim.. 
",0
2470,"agladim....harika bir filmdi.tam,müthis,mükemmel,harika,iltifatlarin yetersiz kalacagi dev bir basyapitti!10 üzerinden 10000000000000000 yetmez!!!!!. 
",1
2471,"bu tarz filmleri begenmeme ragmen bu filmi izlerken eyif aldim.entrika dolu sürükleyici bir film. 
",1
2472,"gercekleri tüm ciplakligiyla göstermisler!orada yasanan tüm aci olaylara kayitsiz kalmadigimizi göstermis olduk bir nebze de olsada!mükemmel bir film!. 
",1
2473,"prince caspian kitabin çikis tarihine göre ikinci sirada aslan, cadi ve dolap'sa ilk siradaymis. sanirim yapimcilar buna göre yapiyorlar. bekleyip görecegiz. . 
",1
2474,"bu film herseyiyle süper yaa!!!!hayatimda izledigim en güzel film!!!!sonsuza kadar bu filmi izleyebilirim!!!!bu filmi sewmeyen ölsün!!!  
",1
2475,"türk sinemasina hiçbirsey kazandirmayan, isim hakkiyla birseyler elde eden,son derece gereksiz bir film.....!!! baskada birsey yazmiyacagim..!!! çocuklar falan gitsin deniyorda çocuklara bilem hakarettir bu!!!saygilarimla. 
",0
2476,"...(sifir). 
",0
2477,"olaganüstü kötü bir film...hatta türk sinemasinin en kötü filmleri arasinda zirveyi zorlar.... 
",0
2478,"bazen insan,yasamin anlamini ararken bulur ya kendini..sessizce olan biteni gözleri dolarak izlerken bulur kendini.. iste bu film uzun zaman sonra blkide eskiyadan,gönül yarasindan sonra,insani en çok yasami düsünürken birakan film.yasama degil,sevgiye agliyor insan. 
",1
2479,"filmde ilgimi çeken en büyük sey poison ivy nin saklandigi yerin eski bir türk hamami olmasiydi lakin film batman le pek alakasi olmayan bi filmdi. 
",0
2480,"fazla söze gerek birakmayan, artik neredeyse klasik sayilabilecek bir film. türünün en iyi örneklerinden ayrica tom hanks'i bugünkü konumuna getiren filmlerden biridir. çok sicak, keyifli, güzel vakit geçirmenizi saglayacak ve akilda kalacak bir film.bugüne kadar izlememis olmak bence kayiptir.. 
",1
2481,"uzun zamandir izledigim en iyi duygusal filmlerden biriydi. etkileyici, sürekleyici ve farkli bir senaryoydu. oyunculuklarda sade ve basariliydi.. 
",1
2482,"çok basarili buldugum bir aksiyondur ve defalarca seyredebilirim.... 
",1
2483,"mukemmele yakin bir film,bastan sona keyifle izlenebilen bir film.iyi takipçilik ve birazda uyanik olmak gerekiyor,ama kesin olan su ki yilin en iyi flmlerinden birisi. 
",1
2484,"arkadaslar filmden ne beklediginize göre degisir güzelligi. ben korku filmi bekliyodum ve inanin bana hiç ama hiç korkmadim. hatta korku filmlerinden korkan arkadaslarim vardi oblar bile hiç korkmadan izlediler. aksiyon olarak güzel film ama.... 
",0
2485,"sonu hariç 4 4luk 1 film bence..diger arkadaslarin dedigi gibi 1 az abartmislar sonunu ..ama film 1 sn bile durmuo ve basarili espirilerde ayri 1 renk katmis ..-9-. 
",1
2486,"kesinlikle izlenmesi gereken bir film... baska söze gerek yok. 
",1
2487,"süper bir film süpriz süprizs üstüne !!!!.  ztn christian bale var yetmez mi  
",1
2488,"en kötü recep ivedik filmi olmus.... 
",0
2489,"bence resident evil a benzetmeye çaalismislar ama pek becerememisler.. 
",0
2490,"bu filme 7 çok fazla. kesinlikle çok kötü bir film. her sahnesi tahmin edilebilen, kötü oyunculuklarla dolu bir film olmus. zamanima yazik oldu. . 
",0
2491,"hiç yakismamis, butterfly effectin devami olmaya.diger arkadaslara katiliyorum bu filmin ismi bu olmamaliydi. herhangi bir tv filmi gece 12’den sonra seyredilebilir. igrenç degil ama ilkinin neyiyle kiyaslayip buraya yorum yazayim bilemiyorum.. 
",0
2492,"filmin afisine bakinca güzel gibi ama sahsen begenmedim. izlemis bulundum. zaman kaybi derim.. 
",0
2493,"yillardir tanidigimiz james bond ile hiç alakasi olmayan, öldürme yetkisini çekinmeden kullanan ingiliz bir ajanin aksiyon dolu maceralarini anlatan bir film iste.. en az 1 kere seyredin ki kendi fikriniz olsun  
",0
2494,"izlerken çok sikildigim bir film oldu. izlemesem de bisey kaybetmezmisim. filmi böyleyse kitabini okumak iskence olurdu herhelde. ayrica oyunculuk da iyi degildi. bayan oyuncu çok tutarsiz oynamis. serinin diger filmlerini degil merakla hiç beklemiyorum.. 
",0
2495,"sadece üzülüyorum.yazik.türk sinemasina darbe niteligi tasiyacak kadar agir ve ezik bir bas yapit. 
",0
2496,"filme girerken açikçasi önyargiliydim ama hakikaten kurgu çok güzel bi an kaçirsaniz anlayamayacak gibi oluyorsunuz.biz filmi 12 kisi beraber izledik.filmeden çiktiktan sonra ortaya çikti ki herkes biyerleri yanlis anlamis.ayrica oyunculuklar da fevkalade.izlemenizi tavsiye ederim. 
",1
2497,"çok kaliteli oyuncularla çekilmis vasat bir western.... 
",0
2498,"3d izlenmedikten sonra keyfi çikacagini sanmiyorum ama haftaiçi bile ögrenci için 12,5 ytl yi vermeyi göze aliyorsaniz.... 
",1
2499,"10 puan üzerinden 0 vermek isterdim ama olmuyor!!! bence ameikan pastasiyla karsilastirmasinlar!. 
",0
2500,"filmin ilk ve son 15 dakikasi disinda, sikilarak izledim, senaryoyu begendim fakat, konu 2 saat e güzel yayilmamis.. 
",0
2501,"tamamen hareket,aksiyon ve adrenalin üstüne kurulmus;malkovich ve cage sayesinde iyinin üstüne çikabilen görsel bir sölen.zaten bruckheimer=görsellik.. 
",1
2502,"süper bir film.senoryosu çok degisik ve güzel.. 
",1
2503,"son 15-20 dakikasi disinda tamamen klasik ve bos bir film,ayrica filmden çok fazla cinsel içerikler kullanilmis.. 
",0
2504,"yeni izleme firsatim oldu, keske daha önce izleyeseydim dedirtecek cinsten bir film, fantastik, romantik ve sürükleyici bir film, herkese tavsiye ederim.. 
",1
2505,"çok kötü bir film ne anlatmak istedigi belirsiz konusuz her an sanki bir sey olacakmis gibi bekliyorsunuz ama sonuna kadar bombos. 
",0
2506,"bu film on kere izlenir!!!!!!!!!!. 
",1
2507,"vasati bir komedi filminin ötesine geçemez . 
",0
2508,"birincisine göre sönük kalmis..kurgu zayif..izlesenizde olur izlemesenizde..on üzerinden alti.... 
",0
2509,"kitabini onceden okumustum filmde cok guzeldi ama 3d olmasi o kadar iyi olmamis .. 
",1
2510,"hayata forestin gözlerinden bakabilmek gerek bi kere de olsa.... 
",1
2511,"filmde , yillardir roman dügünlerinde çalinan bir müzik var.buna karsin ata demirer , bütün müziklerin kendisine ait oldugunu iddia ediyormus.pes!. 
",0
2512,"berbat ötesi bir filmdi!!!!!!!!hiç kimseye tavsiye etmiorm!!filmin dogru dürüst bir sonu bile yoktu!!!. 
",0
