,comment,Label
5748,"bu filmi izleyerek bosuna vakit kaybetmeyin. eski bir korku filminin (hangsi olursa) tekrarini izlemek bile bundan daha iyidir.... 
",0
5749,"etkilegici bir kahramanlik öyküsü insani etkiliyor... 
",1
5750,"klasik aksiyon filmlerinden biri con air. her sahnede patlama , her sahnede yumruklar , silahlar.... oyuncularin görece basarili ve istekli oldugu söylenebilir. yine de tvde görürseniz izleyin.. 
",0
5751,"kesinlikle güzel bi film.. filmin sonunda kahramanimizin ölmesi filmi daha realist yapmis.. basarili bi yapit olmus... 
",1
5752,"christian bale'in önlenemez yükselisi bu filmdede devam ediyor filmi alimis götürmüs adeta kesinlikle süper bir film. 
",1
5753,"çok güldügüm sahneleri vardi.... 
",1
5754,"hiç hiç öyle illusionistle filan kiyaslanmasin çok daha güzel bir film bastan sona akici dolu dolu sasirtici senaryo,süper. 
",1
5755,"film tam bir fiyaskoydu tamamen hayal kirikligina ugradim çok bayatti hiç tat alamadim sadece ilk 10 dk ve sonlari heyecanliydi.serinin en zayif halkasi olmus bu yönetmende ancak bu beklenirdi yazik gerçekten bekledigimize yazik :@. 
",0
5756,"casino rayoli mumla araticak bir film ....hüsrana ugradim diyebilirim,daha güzel bi hikaye bulabilirlerdi....sinemada izlemeye degmez. 
",0
5757,"film gerçekten çok güzeldi. çekimler mükemmel.. oyunculuk harika.. konusu ise siradisi.. . 
",1
5758,"sedef avci ve gürgen öz çok güzel bir performans sergilemisler.diger hersey kötühele sinem kobaldan bu kadar igrendigimi hatirlamiyorum.selenada bile bundan iyi :)filmin bazi sahneleride inanin issiz adamin izlerini tasimaktadir.dedigim gibi gürgen öz ve sedef avci disindaki hersey berbat...film . 
",0
5759,"anlatmak istedigini basariyla vermis, konusu, kurgusu, oyunculuklari ve müzikleriyle harika bir ingiliz filmi.. bas roldeki çocuk harika.. mutlaka izlenmeli.. . 
",1
5760,"filmin reklami güzel ama kendisi vasat kesinlikle tavsiye etmiyorum. farkli alternatiflere yönelinmesini tavsiye ederim.. 
",0
5761,"uzun zamandir böyle kaliteli bir film izlemedim.harikaa. 
",1
5762,"dandik ötesi saçma sapan bi film.. vakit kaybindan baska birsey degil... 
",0
5763,"kapkaranlik sikici sonlara dogru komedi bos bi film elrond a yakismamis 4 puan film tek güzel yani basrolde oynayan kadin oyuncu  
",0
5764,"insani derinden etkileyen bir konu, zaman-mekan kavramini unutturan bir akicilik ve inanilmaz bir oyunculuk! herkesin izlemesini tavsiye ederim.. 
",1
5765,"fragman süper sabirsizlikla bekliyoruzz... 
",1
5766,"ilkine nazaran kotu buldum acikcasi 10 uzerinden 5. 
",0
5767,"çok iyiydi ...ahlak dersi veren bir dövüs filmiydi.... 
",1
5768,"konu saçma bende tavsiye etmiyorum.... 
",0
5769,"'hayat bir kutu çikolatadan ibarettir, kime ne çikacagi belli olmaz'  
",1
5770,"müzikler bir harika,savas sahneleri yine öyle bi güzel...hele son sahneleri(mel gibsonun özgürlük diye bagirdigi sahne ve karisinin gelmesi,kalabaliktaki sarisin çocuk).hatirlarken bile tügleri diken diken oluyor..çok güzeldi.... 
",1
5771,"migdenizi kaldiricak süper filmlerden biri.. israrla tavsiye edilir... 
",1
5772,"çok iyi film olmus dublaji hiç sevmedim sonuda biraz kisa geldi. 
",1
5773,"böyle yapimlar var oldugu sürece türk sinemasindan umudumuzu kesmemeliyiz.... . 
",1
5774,"bu film daha fazlasini hakediyor.insanligin sapkinlikta varabilecegi noktalari gözler önüne seriyor.eger dünyanin belli yerlerinde çocuk istismari nedenli turizmden bahsediliyorsa bu da olabilir..midem bulaniyor.. 
",1
5775,"bence güzel degildi. 
",0
5776,"ben hala bu filme nasil bu kadarpuan veriliyor(6 küsürde hala) anlayamiyorum.ya puan veren verenlerin yasi 7-12 yas arasi ya da izlemeden rastgele puan verenler çok.bilmiyorum kaç kisi bana katiliyo ama yazikkkkk çok yazikkkkkkkkkkkkkkkkkk!!!!!!. 
",0
5777,"tek kelimeyle mükemmle bir filmdi. bu tarz filmler insani izlerken düsünmeye zorluyor. kesinlikle izlenmesi gereken bir film. filmin basinda filmi anlamayacagimi zannetim ancak düsünmeye baslayinca hersey ortaya çikiyor.  
",1
5778,"irenç ötesii. 
",0
5779,"en iyi hapishane filmi.tabi tatar ramazandan sonra.. 
",0
5780,"böle korku film mi olur:s bence hiç güzel degil... 
",0
5781,"ya birakin allahinizi severseniz hayatimda izledigim en saçma filmlerden birisi çok saçma sahneler var elinde motorlu testere çok sapsal bi ses tonu berbatti bence tamam gerçek olabilir ama sinemaya uyarlanirken tamamen saçmalamislar..... 
",0
5782,"ne olursa olsun, hangi sartlarda olunursa olsun yasamanin gerekliligini anlatan bir film. tümyasama sarilmasi gerekenleri kayip ettigini sananlara, yasamina son verme düsüncesi gibi korkunç bir ruh haline girenlere bu film izletilmeli, iyi örnek olur. çok rahat ve zevkle izlenen bir fim..... 
",1
5783,"adam aksiyon filmlerinde bir idol yaratti kesinlikle... final ve açilis sahneleri ile çarpici olan harika bir film... son dönemde izledigim en iyi aksiyonlardan... çin mahallesindeki sahne son yillarin en iyi pornokrafik fikirlerinden de  
",1
5784,"film cok surukleyici ve sonuna kadar tam kimin kim oldugu anlasilmiyor,guzel film baskada izlenilcek film yok... 
",1
5785,"mükemmel bir filmdi zaten will smith'in oynadigi bütün filmler müthis güzel oluyo adamim bnm yaa  film haketti bunu, kesinlikle filmi izleyin... 
",1
5786,"10000000000000 oyle bi film  . jack nicholson ve morgan freemanin ders niteliginde oyunculuk sergiledikleri bir flm harika.. 
",1
5787,"güzel bir film izlemeye deger !!. 
",1
5788,"korku filmlerine özel bir ilginiz yoksa kesinlike gitmeyin...gitmeye kalkisanlarida uyarin,sadece asiri dozda ani ses efekti yüklemeleriyle korkutmaya çalisan bir film.. 
",0
5789,"bu filmi izlerken insan bir çok duyguyu ayni anda hissedebiliyor.izledigim en iyi film dityebilirim, mel gibson’a zaten diyecek bir laf yok tanri bu adami aktör olmasi için yaratmis..... 
",1
5790,"bence film çok güzeldi.herlesin izlemesini tavsiye ederim.... . 
",1
5791,"hayatimda seyrettigim en berbat filmdi.onu seyretmek için ayirdigim vaktime acidim!. 
",0
5792,"ben böyle filmlerden pek hoslanmam ama sürükleyiciydi filmden kopmadan izledim.dogrusu baya hosuma gitti.bir arkadasimin tavsiyesine uyup gitmisim memnun kaldim.. 
",1
5793,"romantik kurgu fakat kurgu degisik.oyuncular çok sempatik ve ince esprilerle donatilmis süper bi romantik komedi..fransizlardan ""léon the professional""dan sonra nihayet güzel bir film... 
",1
5794,"basta sarar gibi oldu ortalarda biraz sikti ama sonuyla kendini kurtaran bir film.. 
",1
5795,"zaman ve para kaybi... filmdeki en güzel kare angelina jolienin havuzdan çikarken görülen dövmelerle dolu güzel sirti ve kalçalariydi. ayrica morgan freemanin bu filmde oynamasi tam bir acemilik olmus; yakismadi. 10 üzerinden 1.. 
",0
5796,"dogruyu söylemek gerekirse hiç begenme3dim çok sikici ve ilk bölümden daha kötü bir film.... 
",0
5797,"tek kelimeyle kalite bir film.bankoooo.. 
",1
5798,"izledikten sonra akilda kalan harika cümle ""run forrest run"" . 
",1
5799,"uzun zamandir izledigim en iyi türk filmi.oyuncular zaten mükemmel. mutlaka izleyin.. 
",1
5800,"filme giderken niyetim bos geçecek zamani gülerek hos degerlendiririz dedim; ama aci ve elem içinde söylemeliyim ki gülmek için çok ugrastim. kimi filmler eksin kimi mesaj içerir ama bu filmde hiç biri yok. keloglan kara prense karsidan sonra ki izledigim en berbat türk komedisi. 
",0
5801,"filmin müzikeri filmin önüne geçmis ve filmi bi yerlere getirende mükemmel müzikler. çagan irmaki bu sakli kalan müzikleri bulup çikardigi için kutlamak lazim. 
",0
5802,"ilk filmin gölgesinde kalmis bir senaryo tamamen ilki çok tuttu ne yapalim diye düsünülmüs bir film bunu izleyen herkez anliyacaktir eminim 3-4 giderek dahada kötü bir hal alacaktir.... 
",0
5803,"alin size harika bir aksiyon, begenmeyenler bence bu tarz filmler hakkinda yorum yapmasinlar çünkü aksiyon ve kurgu iyi olmus.. 
",1
5804,"hayatta bir film için aglamam diyen nice insanlari hiçkiriklara bogaz film 
",1
5805,"sinemaya en ufak katkisi olmayan bir yapim. kahramanlari tek izlemek daha güzel. bütünlestirip sunalim derken filim kopuk kopuk senaryo desen yok, izlemeden geçebilirsiniz. 
",0
5806,"tarantino sevmez olarak filmin müzikleri ve travoltanin oyunculugu disinda ne anladim ne begendim nede begenilmesini anlayabildim tarantinoya hayir... 
",0
5807,"filmi izleyeli 15 oluyor begendigimi söyleyebilirim tim robbins' ten daha iyi bir performans beklerdim... 10 üzerinden 7.... 
",1
5808,"basyapit denen filmler vardir ya bu film kesinlikle o bir basyapit tom hanks sen neymissin be abi inanilmaz güzel bir film 1000e yakin film izledim bu film bambaska run forrest run : 
",1
5809,"bencede bu not çok fazla film son derece ucuz,gereksiz,siradan ve kalitesiz herseyi tahmin edebilmek çok sikici filmde bi numara yok sasirmiyorsunuz bence hakettigi not . 
",0
5810,"arkadasim izlemis sifir puan ver dedi. 
",0
5811,"'kan' 'et(!)' 'iskence' üçlüsünü bir arada göreceginiz ve tüm film boyunca evet,simdi bu adamlari bunu neden yaptiklariyla ilgili bir seyler görecegiz seklinde izleyebileceginiz ama filmin sonunda dahi o garip çig et yiyen adamin bile ne sifatinin oldugunu ögrenemeyeceginiz birt film... 
",0
5812,"süper bir film kesinlikle en begendigim ilk bes filmin arasinda.izlemeyenlerin çok sey kaybettigini düsünüyorum.... 
",1
5813,"bence bu filmin çekimi mantiksiz çünkü 3. filmde magneto güçlerini yitiriyordu!!!. 
",1
5814,"filmi çok begendim nolan burada da gayet güzel bir is çikarmis.büyülü bir havasi olan senaryo ve görsellik açisindan etkileyici bir film.final de etkileyici gerçekten.benden 10 puan.. 
",1
5815,"yahu bir bilim kurgu hayrani olarak bu filme 10 üzerinden 1 verdim izlerken çok sikildim midem bulandi bu nasil bilim kurgu uzaylilar sanki tutsak edilmis çok basit bi senaryo nasil 8 aliyor anlamadim.... 
",0
5816,"unutamayacagim birkaç filmin basinda testere vardi. artik ben efsaneyim de var. (süt - müt, yogurt - mogurt) derler ya macera - macera; ama beni duygusalligi sardi.. kesinlikle sinemada izlenmeli.. testere sever.... (dün teksas katliyamini izlemistim. ordaki vahseti unutturdu bana...). 
",1
5817,"bu film için ne desem az kalir.. 
",1
5818,"çok güzel bi film...aglamadim deme yalan olur.tamm bi filmi iyi yapan aglatmasi degil ama onn disnda da hersey çok iyi..hem güldürüyor hem de aglatiyor..... 
",1
5819,"harcanan paraya ve zamana yazik milyon dolarlari çöpe atmislar anca bu kadar kötü olabilirdi bir film hayatimda sinemada izledigim en berbat filmdi.bu filmi izledikten sonra dünyalar savasinin degerini bir kez daha anladim.... 
",0
5820,"epik savas filmleri içerisinde belkide en iyisi.. 
",1
5821,"kesinlikle berbat bi film.sizin için zaman kaybi olur. 
",0
5822,"28 gün/hafta -resident evil filmlerini sevenler buna bayilacaklar.ben begendim  i hakediyor ama sonu biraz daha iyi olabirdi.. 
",1
5823,"fena degil de diyebilirdim , ama vasat demeyi tercih ediyorum ilki çok daha güzeldi. 
",0
5824,"maksimum 1 buçuk saat sürecek bir filmi gereksiz ayrintilarla uzatarak sikici hale getirmisler resmen, kurgu olarak kopuk noktalar çok fazla var kurgu yönünden bu kadar basit olan bir filmi bu kadar uzatmanin ne kadar gerekli oldugunu senariste sormak lazim açikçasi. 
",0
5825,"film saçma diyaloglar ve abartili sahnelerle dolu. yine sasirtmayi hedefleyen klasik teen slasher filmi. ama sonunu çok kastiklari için gerilme ve sasirma yasamaniz mümkün degil.. 
",0
5826,"efsane oyunu düsünülünce oyundan sinemaya uyarlamalarda en kötü geçislerden birine aday olarak gösterilebilir.. 
",0
5827,"oturupta zaman ayrilacak bi film degil saçma sapan bi film sadece bi kaç gülünç sahnesinden baska hiç bisey yok. 
",0
5828,"niye sadece 3 ilde var bu film.. 
",0
5829,"filmi sevmeyenler anlamadigi içinmi sevmedi yoksa anlayamadigi içinmi? tam bir classic bence. 
",1
5830,"film bayagi agir ilerliyor, bu yüzden sikilabilirsiniz.oyunculuklar güzeldi,özellikle kirsten dunst’in oyunculugu.ama basarisiz bir film. 
",0
5831,"sikintidan patliyorsaniz ve yapabilecek birsey bulamiyorsaniz çerez niyetine izlenebilecek bir film.... 
",1
5832,"insanlarin hayallerine her ne olursa olsun kendileri istedikleri taktirde nasil ulastiklari önlerine çikan engelleri azimleriyle nasil asacaklarini anlatan basarili bi yapim bence izlenmeli.... 
",1
5833,"su ana kadar izledigim en gerçekçi kurt adam filmi diyebilirim. benicio del toro kurt adami çok iyi oynamis. filmin tek sorunu anthony hopkins ile benicio del toronun uyumsuzlugu. aralarindaki kimya olmamis.. 
",1
5834,"ben üzerime düsen görevi yapip 1 verdim ancak filmin puani hala çok yüksek. inanamiyorum tuna kiremitçi ismini gören filmi izlemeden basmis 10 puani heralde. yazik... çok yazik.... 
",0
5835,"film gerçekten müthissti..olaganüstüydüü..baba ve ogul temasinin çok iyi islendigi bir filmm...çagan irmak ve oyuncu kadrosunu tebrik ederim.... 
",1
5836,"modifiye panic room.. 
",1
5837,"fragmani yeterince hareketli ve macera dolu olmus insallah sinemada izlerkende boyle zevk alirim gercekten jet li varsa içinde izlemek lazim  
",0
5838,"bu puani hakedecek bir film degil bence. aile iliskileri çok güzel ve dogal olarak anlatilmis. ama birden fazla izleyenler.çok komik hatalar oldugunu anlarlar.... 
",0
5839,"edward yakisikli,bella güzel deyin ama bu film harika demeyin.hayal dünyasinda yasayan ergen kandirmacasi.gördügüm kadariyla diger ülkelerde pekte begenilen bir film degil imdb 4.. 
",0
5840,"müthis bir fantastik masal örnegiydi charlie cox fantastik dönemlere inanilmaz derecede yakisan bir oyuncuydu özellikle robert de niro oyunculugunu kisitli bir zamanda olsa basariyla ispat etmis yine izlenmeye kesinlikle deger  
",1
5841,"avustralya film endüstrsinden beklenmeyecek kadar kötü bir korku (onu demeye bile bin sahit ister). akli sira yönetmen 'crocodile dundee' ve 'jaws' film yapmis ama ortaya saçma sapan bir sey çikmis, hele filmin fnal sahnesinde gülmemek için kendimi zor tutum.. 
",0
5842,"hayatimda izledigim en kötü film.tamamen saçma bir senaryo,kopuk kurgu,amatör efektler,bir daha hayatim boyunca böyle filmleri izlemem.. 
",0
5843,"bugün 2. kez izledim ve nihayet hersey netlesti.. harika bir film.. izlenmeli... 
",1
5844,"çagan irmak'in bir artisi yok 70 lerin veremli cocuk , kanser anne konusunu ele almis bunu farkli yapan oyuncular bize o hüznü verenler onlar...ancak en sevdigim çagan irmak özelligi bu filmde bati hikayeleri ile ege kültürünün birlesmesiydi...!!!. 
",1
5845,"mükemmel mükemmel mükemmel mükemmmel.. 
",1
5846,"ben bu son hababam sinifi üç buçugu hiç ama hiç begenmedim eski hababam sinifi filmleri ne kadar güzeldi o eski hababam sinifi filmlerini hiç güzel devam ettiremiyorlar közü bir filmdi. 
",0
5847,"bu filme ne denebilir ki tek kelimeyle muhtesem, tek kelimeyle basyapit... 
",1
5848,"oldukça güzel bir film. insanlarin nelere yapabilecegine iliskin gerçekçi bir hikaye. düs dünyasinda yasamamak gerekir bu tür filmler bizim gerçek dünyadan uzaklasmamizi engelliyor. oldukça begendim . 
",1
5849,"film baslar baslamaz türleriniz ürperiyor son ana kadar andaraliniz yüksek ve kelimenin tam anlamiyla mükemmel inanin rüyalarima bile girdi keske 3 çekilebilseydi izledigim en güzel korku filmi. 
",1
5850,"zayif, içi bos bi filmdi.tüm film boyunca daha heyecan verici,sizi saracak birseyler bekliyorsunuz ama yok... 
",0
5851,"gerçekten güzel olmus ve filmin basinda gerçek görüntüleri verip baslamasida harikaydi tüylerim diken diken oldu harika bir yapim.. 
",1
5852,"film boyunca oturakli bir kahkaha atmiyorsunuz ama bitse de gitsek de dedirtmiyor. zamaninizi harcayacak baska birseyiniz yoksa bu filme gidebilirsiniz.... 
",0
5853,"vay anasini yaa! amma abartilmis. 50. dakikadan sonrasini midem kaldirmadi. kimse benim sevdigim tarzi sevmek zorunda degil ayni sekilde bende bu filmi. ne varda abartilmis bu denli anlamadim, klasik vampirli iyi kötü mücadelesi.  bile fazla. 
",0
5854,"bu film bu puani nasil almis?? çok ilginç!!!film bos,sabun köpügü gibi bir film.bos zamaniniz çoksa izleyin derim. 
",0
5855,"izledigim en iyi türk filmlerinden biriydi.. 
",1
5856,"çok hos bir filmdi , dövüs sahneleride çok hostu ama kendi içinde elde ettigi o izleyenlere bi ders verme çok iyi islenmisti.izlenmesi gerekir özellikle dövüs filmleri sevenlere.. 
",1
5857,"mükemmel bir film.ama haksizliga dayanamayan birisi oldugumdan sik sik izlemiyorum.. 
",1
5858,"çok iyi bir film bence.basindan sonuna kadar sürükleyici mel gibson'a tebrikler. 
",1
5859,"aslnda bu filme gitme niyetnde degildim ancak grup olarak sinemaya gittigimz ve baska seçenegimiz olmadigi için bnde izlemek zornda kaldm.sinamadakilern güldügü sahneler sadece küfrlü,kusmali vs.sahnelerdi:(komedi bu degil bence!!ayrica filmin sürekli ayni odada,evin içnde geçmesi çok sikiciydi!!!. 
",0
5860,"bu film tek kelimeyle manyak ilk yarida çok güldük oysaki biz aglamak için gitmstk ikinci yarida da amacimiza ulastik zatn fikret kuskan olur da güzel olmaz mi?izleyeli neredeyse bi sene oldu ama unutulmayanlarim arasinda..... 
",1
5861,"hiçbir özelligi olmayan,benzerlerini defalarca izledigimiz siradan bir aksiyon filmi.izlemeyen birsey kaçirmis olmaz.sanirim artik seri bu filmle sona ermistir.. 
",0
5862,"bu filmin eski zamanlardan kalma ayri bir tadi var.julia roberts'in verdigi ayri bir tad var.çoook romantik.. 
",1
5863,"henry selick ve neil gaiman bekleneni fazlasiyla veriyor görüldügü üzere.kesinlikle yilin yapimi en zor, en mistik içerikli ve en dolu filmlerinden biri.gerçekten çok kaliteli ve eglenceliydi.. 
",1
5864,"suupper otesi bir film mutlaka izleyin ark.lar!!!. 
",1
5865,"güzel bir film gerilim türünü seven arkadaslara tavsiye edebilirim.. 7,. 
",1
5866,"film kesinlikle izleyeni aksiyon konusunda tatmin etmiyor..agir bi film ve 2-3 çatisma sahnesi disinda izlemeye deger hiçbir sey yok..nerde independence day nerde i am legend... 
",0
5867,"sinemamizda maalesef 5 üzerinden 5 verilebilecek film sayisi son derece azdir... babam ve oglum bu tür filmlerden, ikinci kez izledikten sonra bunu daha iyi anladim.... 
",1
5868,"nasil bu hafta gidilmesi gereken tek film diye biliyorsunuz inanamiyorum...deli saçmasi bir film..bir türk olarak vampir nasil korkutuyor seni anlamis degilim..baslarda bende seni gibi düsünüyordum ama gittim ve gördüm...ilk yaridan sonrada çiktim.ve kizdim kendime. 
",0
5869,"çagan irmak ve fikret kuskandan babam çiksa..... 
",1
5870,"film 3 oyuncu ile evde basliyor ve evde bitiyor ortada görünen birsey yok sadece undaki ayak izleri ve sesler ,tamamen zaman kaybi.. . 
",0
5871,"küçükken gözüme çok hos geliyordu ama simdi hakikatende bir facia.hele o motor yarisindaki o hava çok kötüydüen kötüsüde bitki kadin için batman ve robinin tartismasi bide batman kendi kredi kartini çikartiyor falan . 
",0
5872,"fragmandan anlasilacagi üzere gerilimi yüksek bir filme benziyor.insallah film turkçe dublaj olurda sinemada izleriz.25 araligi bekliyoruz. 
",1
5873,"zekice yapilmis bir film. oyuncular ve seneryo gayet basarili. izlemekten sikilmayacaginiz, zaman kaybetmeyeceginiz bir yapim. siddetle tavsiye ediyorum!!!!!!!!!. 
",1
5874,"filmin imdb puani bende sok yaratti 2.6 ..... 
",0
5875,"tek kelimeyle mükemmel bir aksiyon.. 
",1
5876,"filmden çikinca yüzünüzde bi gülümseme olustucak güzel vakit çeçirtecek bir film...(ben ikikez gittim ). 
",1
5877,"harika bir filmdi bence. öyle anne babadan tabiiki müzik dahisi bir çocuk çikar. . 
",1
5878,"korku ,dram ve iyi efektin oldugu bir film.son derece degisik türden bir karma.ayni zamanda izledikçe bazi bölümlerin de de insanlara mesaj veren bir seneryo gelistirmisler.süper.. 
",1
5879,"malesef, çogu kitaptan uyarlama filmde oldugu gibi burda da çok eksiklik var ve kitaba sadik kalinmamis. kitap okunmadan izlense kendi basina güzel bir film diyebilirim. ben filmin daha güzel olmasini isterdim.insan izlerken hayal kirikligina ugruyor. fakat soundtracklar süper... 
",0
5880,"bugüne kadar izledigim vampir filmlerinde basroldekiler hep acimasiz vampirlerden kurtulmaya çalisanlardi ama bu filmde basrol vampirlerin besin zincirinin tepesi ve ölümsüz olmalari aslinda onlar için basli basina bir lanet.... 
",1
5881,"ps3 ün hayatinda ciddi bir yeri olan biri olarak, death race bir oyun olsa en fazla 15 dakikami verecegim bir oyun olurdu. oyunun linkinide assagida verdim. ama ps3 de tabi bambaska olur :dhttp://www.deathracemovie.net/game/index.php. 
",0
5882,"insanda biraz hüzün biraz mutluluk ve karmasik duygular birakiyor, güzel bir hikaye, iki devin oyunculuklariyla zirveyi hakediyor.. 
",1
5883,"bence hero ve bu en iyi iki filmi ama sanki fearless daha iyi. dah sürükleyici. adam devamli kendini ve eserlerini gelistiriyor. 
",1
5884,"ilk filminde tebessüm bile ettirmeyen filme bu ne ilgi anlayamadim.amerikan gazi olmasin. 
",0
5885,"filmde 3d sahneleri güzeldi evet ama sondurak 3ü bu filme tercih ederim. son durak 4 bence iyi degildi. serinin birinci ve üçüncü filmleri daha güzeldi. yeninin daha iyi olmasini beklerken bize eskileri aratti... 
",0
5886,"süperr bir film kesin izleyiinnn. tam bize göre :) (saka). 
",1
5887,"müthis, müthis, müthis, her ne kadar ilk baslarda durgun geçsede ilerledikçe filmi anliyorsunuz hele filmin sonunda gerçekten sok oluyorsunuz. . 
",1
5888,"arkadaslar flimi dun izledim flim cizgi flimindeki gibi basliyor ama fazla hosuma gitmedi acikcasi czgi flimin izlemis biri olarak flimi begenmedim. 
",0
5889,"çok çok kötü. güldürmekten çok kendinden sogutan bir yapim. daha ilk bes on dakikada film ne zaman bitecegini düsünmeye basliyorsunuz. gerek siz bir film. . 
",0
5890,"uzun zamandir beyazperdeyi takip ettigim halde sirf bu filme yorum yazmak için üye oldum heralde bi tek azula iyiydi  
",0
5891,"ben çok begendim filmi .. filmin sonu beni çok sasirtti .. . 
",1
5892,"film büyükler için yapilmis bir gençlik komedisine benziyor. yani alti kebap üstü sishane diye nitelendirilecek kadar saçma ve alakasiz bir yapim. ne eglendiren ne de duygulandirabilen çok basit bir is olmus. . 
",0
5893,"güzeldi vakit geçirmek için çok güzel bir film senaryo iyiydi. 
",1
5894,"uzun ve sikici bir film. sadece sonu için izlenebilir.. basit ama etkileyici bir sonu var. sabirli olan herkese tavsiye ederim.. 
",1
5895,"narnia nin ilk filmi gzeldi ama karakterler büyüdü 2 dede karakterler aynimi merak ediyorum..... 
",0
5896,"insani kendine ceken sicak bir film.konusu olsun muzikleri olsun basarili bir yapim.izlenmesi gerir derim...... 
",1
5897,"sinemaya sadece vakit geçirme amaçli giderseniz eglenebilirsiniz ? ancak çok sey beklemeyin hüsrana ugrayabilirsiniz.. 
",0
5898,"boss_boss_boss arkadasima katilmamak mümkün degil. kocasi kadina baska erkeklerle olmasi için güç veriyor bu ne ya... 
",0
5899,"mel gibsonun yaptigi ve yapacagi en iyi film insanin içine oturuyor o da özel bir film.. 
",1
5900,"g.romero kafayi ölülere çok kötü takmis bütün filmleri ölülerin günü,ölülerin suyu buyu.bu filmde beraber 10 üzerinden 2 sadece =). 
",0
5901,"bir film söyleyin bana 1 yildan fazla türk sinemalarinda olan tek film var.... ""cesur yürek"". 
",1
5902,"bu film tarihde bir kere çekildi ve bitti bir dahada böyle bir film çekilmesi mümkün degil. izlemeden ölürseniz çok sey kaybedersiniz.. 
",1
5903,"supper bir film filmi seyrettikten sonra benim yildizim nerdeee dedim biran. 
",1
5904,"sirf vakit geçirmek için izlenebilcek vasat bir film. senaryoda büyük delikler, tatmin etmeyen oyunculuklar, orta sinif görsel efektler var. malesef zaman kaybi bir film... 
",0
5905,"kaçirmayin eger o gün moraliniz çok bozuksa hemen bir sinemaya gidin izledikten sonra keyfinizin yerine gelecegini garanti ediyorum.. 
",1
5906,"oldukça kopuk bir sekilde süren siradan bir altoklar filmi.. 
",0
5907,"komik degildii korkunç da degildi.... 
",0
5908,"açikcasi arsivlik degeri olsada aldigi puani haketmeyen bir film oyunculuk ve görsellik adina 8 i hakeder ama konusu uyutuyor insani izlemeden ölebilirsiniz.. 
",1
5909,"her müslümanin bildigi bana göre kusursuz bir basyapit sadece müslümanda degil hemen hemen herkesin anthony quin inanilmaz çok çok güzel bir filmdi hala izlemeyen varsa izlesin.... 
",1
5910,"sakin izlemeyin,izlediginize,zamaninizi harcadiginiza pisman olursunuz.. film beni acayip gerdi ama sikintidan dolayi.. 
",0
5911,"tom hanks senaryo çok iyi film zaten asmisss. 
",1
5912,"inanilmaz muhtesem bir film son zamanlarda izledigim en iyi fantastik film. 
",1
5913,"bence çekilebilecek en kötü filmi çekmisler kibariye ve seda sayani çagirarak insan 30 sene önce çekilen ve hala gülerek seyrettigimiz hababam sinifini ariyor nerde inek saban nerde kibariye kalite farki açikca ortada.. 
",0
5914,"abarti yok...kalite bir film... izlenmeye deger. 
",1
5915,"berbat bir film monoton ve sadece arnavutlari karalamak için irkçi bir kesim tarafindan yapilmis gece yarisi ekpresi tarzi bir film. 
",0
5916,"fantastik bi film adina saçmalik..zman kaybindan baska bisi degil. 
",0
5917,"çocuk filmi deyip geçmemmek lazim, ama çocugum olsa ilk izletecegim filmler arasinda olurdu. sorumluluk üzerine bir animasyon filmi hakuma tatta. 
",1
5918,"daha filmi görmeden 54 kisi puan vermis... bence filmler gösterime girdiktem 1 gün sonra puanlama yapilsin.. 
",0
5919,"böyle güzel bir filmi daha yeni izledigim için kendime çok kiziyorum müthismis çok begendim... 
",1
5920,"ask tutulmasi gibi zevkli sicak bir film izleyecegimi sanarak gittim ama tam bir hayal kirikligi ile ayrildim. gereksiz diyaloglar-gereginden fazla uzun sahneler var. vasatin altinda.olmamis. iyi seyirler .... 
",0
5921,"harika kurgu,muhtesem film.sanirim daha defalarca zevkle izleyecegim.. 
",1
5922,"yok yok yok böyle bir film bu ne ya aglamaktan gözlerim mahvoldu...yani süper evet 2005'in en iyi filmi. 
",1
5923,"çok eglenceli bir filmdi..... 
",1
5924,"saçmaliklarla dolu,sikici bir film.tamam türk yapimi filmlere destek verelim diyoruz ama insanada zorla birsey yaptirilmazki.... 
",0
5925,"evet güzel etkileyici bir film ancak bütü oscarlari hakedecek kadar da degil.. bu türde gerek iran sinemasi gerek kore yapimi iyi filmler izledim bu filmin sansi amerika ve ingiltere ortak yapimi olusu zira bundan daha çok oskari hakedecek filmler var... 
",0
5926,"ne yaparsaniz yapin izlemeyin.. bu tür filmlerin tutkunu biri olarak söylüyorum. yasim 38.. 
",0
5927,"ilk fil kesinlikle daha iyiydi. virüsün ortaya çikisinin saçmaligina sonuna kadar katiliyorum. okadar koruma altinda biyerden virüs nasil bukadar kolay yayiliyor anlamak mümkün degil. daha bunun gibi pek çok çeliski var filmde.. 
",0
5928,"kötü, kötü, kötü. sinema perdesi daha iyi yapimlari hakediyor. yazik?. 
",0
5929,"basarili bir film. sonunu tahmin etmeye çalisirken kendi içinizde karisikliklar yasiyorsunuz. bu da senaryonun size yasattigi birsey tabi. . 
",1
5930,"olmamis... 
",0
5931,"bu film beni bile aglatti....helal olsun yazanlara, yapanlara... türk filmlerin kalitesinin artmasi beni inanilmaz mutlu ediyor.... 
",1
5932,"10 üzerinden 10 uzatmaya gerek yok izleyin  
",1
