text,label
"masamıza ""bakın 4. biradan sonra kötü olmaya başlıyorum"" diyerek oturup gerçekten de 4. biradan sonra masanın şenliği haline gelen bomba adam.insanın kendini bilmesi iyi bir şey tabi*",0
"bu adam yüzünden bir biraya 5 lira, bir paket sigaraya 10 lira ödüyoruz. başka da sözüm yok.",0
Ne zaman uzlaşma ve sakin bir şekilde iletişim kurma yoluna gitsem insanlar o kadar orospuluk yapıyor ve yavşak çıkıyor ki 1. deneme 10. denemeden sonra artık eeeehhHH anasını sikerim ama he ye geliyor olay. daralıyorum,1
Arap pici değilim oda birşey amk yeşil topu,1
muhtemelen sonrasında darbeyi piskürtmenin verdiği destek ve güçle kanunsuzluklar artacaktır.,0
@Sevvalduru_ Şevval senın o kapanmayan gotune sokarlar siktiğimin beyinsizi gülistan bana neler dedide ben korktum? ya siktir git şurdan :DD,1
tesadufen gördüm simdi 2.sezonu da izliycem oh,0
"hamza'ya bak. ne umut'u alıyor, ne burak'ı alıyor, ne sabri'yi alıyor, ne jem'i alıyor. galatasaray'ın en büyük düşmanı hain piç.",1
"az önce bankamatikte sıra beklerken bir araç durup ""korkmayın sokağa çıkın bu kadar korkak olmayın"" diye bağırıp gitti.",0
"o çocuklara ve ailelerine yaptığınız eziyet unutulur mu sanıyorsunuz orospu çocukları, adalet sizin mahkemelerinizde yok diye hiç gelmeyecek mi sanıyorsunuz",1
"ingilizcede willy, johnson ve peter gibi isim olarak kullanılabilen kelimelerin penis manasına geldikleri. ufku iki katına çıkarmaz ama tuhaf bir bilgi olduğu açık.",0
“gratis”in norveççe kelime anlamı “bedava”dır.,0
Türkiye futbol tarihinin fiyat/performans olarak yapılmış en iyi transferi benim fikrime göre Edin Visca.,0
yurtta sulh konseyi trt den açıklama yapıyor. sokağa çıkma yasağı var ve ne düşüneceğimizi bilmediğimiz haldeyiz.,0
"Sadece 1 kere kaçırıyorlar üstüne üstlük geri getiriyorlar ve sen hala şikayet ediyorsun, doğru mu anlıyorum",0
Beyin fukaraları hangi senarist böyle bommmmbok bir çifti vaadeder amk beyinsiz misiniz siz? Aklınızı kullanamıyor musunuz? Vöödödölön cöncömmuş HAAASSSİKKKKTİR ORDAN,1
vay ananasını sikeyim sözde atatürkçu geçinen andavallar. fetö nün piçlerinden medet umar olmuş. rte düşmanliği gözlerini öyle bi karartmışki inanın ülkenin yarısı helak ola siklerinde olmaz.. neymiş darbe başarılı olmazsa cumhuriyet bitermiş.. sözde ileri demokrisi sevdalısıdır bu piçlee,1
darbeye karışan 2 darbeci asker - birisi jandarma bölge komutanlığı kurmay başkanı kurmay albay murat koçak diğeri harekat ve asayiş şube müdürü kurmay binbaşı murat yılmaz- ağırlaştırılmış müebbet cezasına çarptırılmışlar.,0
bir survivor zevkimiz var onun da anası sikilmiş zaten bizim ülke beyinsiz olmasa bu halde mi olurduk amk,1
"son günlerde deniz-bonus.com, halkbankinternet-subesi.com gibisinden aldatmacalı domain alan phishing üçkağıtçılarının promoted tweet reklamlarıyla dolmaya başladı.",0
Amına koduğumun çinlileri yüzünden insanlar ölüyor eminim ellerinde patlamış mısır gülerek dünyayı izliyorlardır,1
"türkiye'de eurovision aslında insanları tam anlamıyla ikiye bölen bir yarışma olmuştur. sanırım bu, yarışmaya katılan birçok ülke için de böyle. o da nedir? yarışmayı memleket meselesi haline getirenler, ve gerçek bir eğlence olarak görenler.",0
Piç hasan keyfin yok olduğunu abd nasıl görüyorsun yahüdü piçi emperyalist uşağı hem Kürt hem Türk düşmanı piç,1
doğan medya center'a bir grup asker girdi. yayın şimdilik devam ediyor. arkadan başrışma sesleri geliyor.,0
"""el koymak"" gasp etmenin bir derece hafifidir. bir çeşit gasptır yani, gaspın laciverdidir. konu gerçekten el koymaksa kesinlikle boşanma davası açılmalıdır ve o kadın o heriften ivedilikle boşanmalıdır. emek ve zaman karşılığı edinilen kazançların gasp edildiği ilişkiler kesinlikle imha edilmelidir.",0
Senin Gibi Kripto Rum Pi.lerine Mi Bırakıcaz Vatani Rum Pi.i,1
"""demokrasi"" kelimesinin tedavülden kaldırılmadan önce kullanıldığı son geceydi. zira uzun zamandır kullanılmıyordu. bu gece son son bol bol kulağımıza çalındı.",0
"her iki durumda da hiç bir şey olmaz, para çekicez falan diye sokağa çıkmayın, asker ya da polis kurşununa denk gelmeyin",0
amına koduğumun salağına bak hem mesaj atıyo hem görüldü atıyo sen kimsin dalyarak bana görüldü atıcaksın,1
laaaannn nicola bu anwarı ne çabuk unuttun amk karısı,1
ben okumak istemiyorum ben çukurambar'da ev hanımı olmak istiyorum,0
"Hamburg duran toplarda yaptığı garip yarı alan - yarı adam savunmasıyla yaşarsa yaşar sıkıntıyı. Bir gol yediler, üzerine bir duran topta daha kafa vurdurdular ikinci yarı başında. Ceza sahası çizgisinde koşuya başlayan oyuncuya bu kadar yarım önlem alınmasını asla anlayamadım.",0
Bu koduğumun sitesinde egolu diyeceğiniz en son insan benim. Bi düşünerek konuşun ya,1
"sinirlenirsiniz ya da gerginlik yaşarsınız ya da çok acıkırsınız ya da yememeniz gereken bir şeyi yersiniz ve müthiş asit salgılar mideniz, deli gibi şişersiniz.",0
Omayra cafe de ictigim mochachino’nun tadini inan ki italya da bile alamadim...,0
Bu pubg da yere yatarak 2 saat bekleyen insanları ben hiç anlamıyorum nasıl bi oyun tarzı hiç mi sıkılmıyosun sadece bekliyosun nasıl zevk alıyosun amına koduğumun yılanı,1
Elimi uzatsam dokunacam ama dokunamıyorum lanet olsun.,1
bu fetocuların generalliğe kadar yükselip orduyu bu kadar ele geçericek kadar darbe yapmaya kalkacak kadar güçlenmesine sebep olanlar bu hainliğin ortağıdır.,0
"geçenlerde sosyal medyada bir korona virüs pozitif görülen 1 yaşındaki bir bebeğin tetkik görseli dolaşıyordu. araştırdım, o korona bu korona değilmiş. not : korona - corona - crown - taç anlamında sanırım taçlı virüs gibi bir şey. neyse;",0
"darbe gerçek mi değil mi onu anlamaya çalışırken, az önce islami devrim oldu bizim mahallede.",0
"Hesabı açalı daha kaç saat oldu bilmiyorum ama önüme hard çomarlar çıkıyor. Bakın arkadaşlar, en kısa zamanda validenizi sikerim sizin. Babanızı da sikerim ölmüş babaannenizi de sikerim. Çlmemişse ölene kadar sikerim. Fikri temeli olmayan beyinsiz amçökertmeleri sizi pü",1
bu insanlar gercekten chan'i zirnik hak etmiyo hepiniz hayatsiz ve hastalikli tiplersiniz les gibi igrenc bir hayatiniz oldugu icin sizden ust seviyede olan insanlara bok atmaya calisiyosunuz ama unuttugunuz bir sey var ki biz size chan'i yedirir miyiz amk beyinsiz ruh hastalari,1
"bu ara sıkça sahte banka reklamı görüyorum. özellikle enpara reklamı çıkıyor karşıma. yanlışlıkla insanın boşluğuna gelip giriş yapsa, 3 saniyede bütün hayatın kayar. her gördüğümde şikayet ediyorum. şu ana kadar 3 tane kapatılan hesap var. ama gel gör ki alınan herhangi bir önlem yok.",0
"bu olaya koru korune inanan insanlarin ortak noktasi internette abuk gubuk illuminatili belgeselere kendilerini fazla kaptirmis olmalari, epstein olaylarini ucuncu kaynaklarda okuduklariyla yorumlamalari ve en onemlisi okyanus otesinden atip tutmalaridir.",0
binali yıldırım ve ekrem imamoğlu ittifak yapsa keşke. ikisi de harika insanlar. hangisi kazanırsa kazansın diğeri için üzülürüm.,0
Çocugunu yetimhane köşlerine biraktin orospu karı.Hain pic,1
bu amına koduğumun sitesinde belli bir takipçi sayısını geçen dokunulmazlığını ilan edip kendisini filozof yaşam koçu vs. sanıyor ne bu kendini beğenmiş haller oruspu cocukları,1
"Lübnan'da bir TV programında 'Erdoğan, Osmanlılar ve tüm Türkler alçaktır' diyen Ermeni asıllı sunucu Neshan Der Haroutia, Türkiye aleyhinde hakaret içerikli ifadeler kullanmak suçlamasıyla mahkemeye sevk edildi.Senide takibe ekliyoruz Ermeni dölü",1
ilk önce çok kötü oluyorsun gece sessizlikle başbaşa kaldığında özellikle. ama bir zaman sonra alışıyorsun. uyanırken hissettiğin o boşluk ve kalbindeki sızı da dinmişse zaten geçmiş olsun. her zaman savunduğum birşey vardır. ilişkide terazi eşit olmalı.bir taraf ağır basarsa acı verir. gitme kararı aldığını beyan ettiği gün herhalde benim için hayat bitti diyorsun ama sonrasında oturup mantıklı şekilde herşeyi düşündüğünde bu ilişki için tek uğraşmayanın sen olmadığını farkediyorsun.ilgisizliğe de gelemeyen bir yapın varsa. soğuyorsun ve geçiyor.,0
hiçbir siyasetçiyi babamın oğluymuşçasına savunmamak (babamın oğlunu da neden savunuyorsam gerçi).,0
bu aralar pek bir araya gelmemesi ve de kendini göstermemesi gereken grup ve grupçuklardır zira kkk(kara kuvvetleri komutanlığı) kendilerini fişlemek için aramaktadır. siz siz olun bu aralar spiritüel alemle ilgilenmeyin...,0
"benim de tepemden jet gecti ben de atm'de kuyruga girdim, olanlar gercekten oldu. ama bize gosterilenin otesinde parmakla gosterilen amaclar belirtilenlerden farkliydi. ",0
Seni götünden sikince anlarsın ne olduğumu ağzının ayarını siktiğimin ibnesi yeni gördüm yazdığını uluslararası spor tahkim mahkemesi nde şike yaptığınız tescillendi amına koduğumun cahil piçi 3 sene ceza aldınız yeni gördüm yazdığın yazıyı orospunun çocuğu,1
"Sezon başı eline kağıt-kalem alıp ""hangi oyuncumdan nasıl bir gol katkısı alırım"" hesabını yaparken sürekli rakip ceza sahasını zorlayıp savunmada da fazla aksamayan bir sol bek not etmek epey büyük lüks.",0
teknolojiyi iyi kullanabilen bir adaydır. sanırım yanındaki ekibi gayet bu işlerden anlıyorlar.,0
"niye yapasın ki, her tanıştığın kişinin seni mutlaka tanıması mı gerekiyor? hayatında kalma kararı vermesi için senin kendini tanıtman değil onun gözlemleyerek seni tanıması gerekiyor.",0
"partisi bana cok ters, oyle boyle degil ama sn mansur yavas partisinden cok yapacaklari uzerinde duruyor, beypazarinda boyle idi ankara da da boyle olacak diyor.",0
"Zekasının zamanla gerilediğini düşünen var mı aranızda? Ben kendimi eskisi kadar zeki hissetmiyorum, kasmaya başladı sanki makinem",0
"iste o bendim. ortaokulda ise kendimi asmistim nerdeyse. karakalemde cok iyiydim. hocam kalem tutusumdan bahsederdi hep. isaret parmagim avuc icime donuk bir sekilde, kalemi ice dogru tutardim. on yasindaydim, arkadaslarim bana picasso derdi.",0
"laikliği kim s.kti peki,evet doğru tahmin ettiniz.demek ki fetö şahsının çocuğu.beyefendinin fazla üstüne gitmeyin doğru tespit.",1
"Önderliğinizin,sizin için yapabileceği bir şey yok... Anasını siktiğimin sürüngenleri... Gülmekten yerlere yatanSizler,ancak kendi kendinizi kurtarabilirsiniz.Şehirlerinizden T.C. kayyumlarını şutlamakla işe başlayabilirsiniz.Göz kırpan suratGüneş gözlüklü gülümseyen yüz ifadesi Haysiyetsiz ve sıfatsız,sürüngen piçler... Kürtler...",1
Pezevenk taifesi fetöcüler yaptıkları hainliğin hesabını vereceğine benim neden Ankara’da olduğumu sorguluyor !,1
Ben yıldız teknik üniversitesi mezunuyum deyip kasılacağına seni attan ottan ayıran özelliklerinin farkına var ilkelerin olsun Atatürk hakkında  ileri geri konuşacağına adam ol adam öyle mezun olmakla adam olunmuyor beyinsiz et parçası seni okuduğun mektebin amk ben vasıfsız o.ç,1
arkadaşlar en az ortaokul mezunu iseniz bu amına koduğumun kırmızı ışığında durulması gerektiğini öğrenmiş olmanız gerekli değil mi?,1
"Yunan tohumları boş oturmadılar;1923 payitaht Ankaraya köçürüldü, 1934 Ayasofya müze yapıldı",1
"Bugün sıfır araba almak, ev sahibi, yazlık sahibi olmak eğer anadan babadan kalan bir şeyler yoksa birçok üniversite mezunu genç için ütopik duruyor. Bu saydıklarım şöyle fakirdik böyle fukaraydık diye anlatılan zamanlarda sıradan bir insan için olağan şeylerdi.",0
neden içerisinde banka geçen reklamların sadece kanıtlanmış banka hesaplarından yapılabilmesine dair bir kural getirilmediğini de anlamış değilim.,0
lm bu ne amk aglicam simdi insan kirkayagi gercekten yapiyolarmis resmen tovbe yarabbim odum bokuma karisti su an aq,1
"arkadaşlar patlama sesi bomba değil, uçağın ses duvarını aşması sonucu oluyor. orda patlama şurda patlama diye götünüzden atmayın. ailesi var insanların.",0
şu zamana kadar izlediğim en iyi dizi. umarım lost gibi çok bozmaz.,0
kimsenin bos populist soylemlere ihtiyaci yok bu donemde. is bitirici calisan adam sevilir. herkes sever. millet sadece nasil oldugunu bilmiyor hic gormemis sorun o.,0
"Ne olacak yanına koyayım, şimdi görevden uzaklaştırdılar yarın daha iyi yere gelirler hiç şaşmaz bu matematik",1
eğdirmem başımı kimselere ama sana yerle bir oldum be bacısını siktiğimin kızı,1
"halkımızın birbirini şööööyle ağız tadıyla, ballandıra ballandıra övdüğü bir başlık olmuş. ne kadar güzel... çok uzun zamandır böyle başlıklar görmüyorduk, çok ama çok duygulandım...",0
"maddi olarak daima guclu olmak/gorunmek zorunda hissetmesi; guclu kisilikler etrafinda layakit/mustehzi davranmasi; kendini bilmemesi, okumamasi, yine de kesin yargilari olmasi; ehven yontemlerle adam olcmeye kalkmasi; kadir kiymet bilmemesi; aklina fazla guvenmesi; vb. uzar gider. ",0
oruc tutanlar tutmayanlara tutmayanlar da tutanlara laf yapıp durmasin amk beyinsiz misiniz siz sussun herkes o kadar açım ki,1
"hala darbe mi, terör saldırıs mı diyen gerizekalılar var. sizi de inandığınız tanrıya emanet ediyorum zira birine emanet edilmek durumundasınız",0
"custom rom, özgürlük, isi biliyorsaniz cihazin ayarlarini s.kinizin keyfine göre düzenlemek, cihazin default olarak gelen gelen (preinstalled ve bloatware) silemeyeceginiz uygulamalari root bile atmadan birkac kod parcacigiyla silebilmek.",0
"ressam olmuyor kesinlikle. ilkokuldaki acikogretim isletme okuyup iki cocuk dogurdu evde onlara bakiyor. lisedeki deprem muhendisi oldu, fay hatti haritasi ciziyor",0
"artık onun ünvanı ""junior associate"" dir.bu haliyle kendine iyice junior gözükmektedir.artı orhan pamuk bu odulu soylediklerinden dolayi mi aldi yoksa edebi ba$arisindan mi? hic bunu du$undunuz mu bakalim hadi buyrun",0
hdp nin reklamida bok gibi olmus aq kürtleri ağzı kulağında reklam çekmis disler les,1
"lisede özellikle yabancı hocaların film izletme merakı ve öğrencilerin ders kaynatma merakından dolayı ateşin bulunuşu,kaybedilişi ve aranışı konulu bir film izlerken,söz konusu mağra adamları ve kadınlarının cinselliğine de değinen filmde kişilerin üreme sahnelerinin yabancı gelmesinden ötürü,tam olay esnasında salaklığına yenik düşüp ""hocam pardon bunlar ne yapıyor"" diye sormak. sonuç: tüm sınıf güler,saliseler içerisinde olay kaharmanı saf genç kız* gülmekten yerlere yatar,öğretmen nası açıklayacağını şaşırarak sadece sex yapıyorlar der.",0
n11'i senelerdir kullanirim müşteriyi mağdur ettiğini hiç görmedim. ürünü sıcak egzoza yapıştırsaydım iade etmeye utanırdım. bir de entry açmaya üstüne üstlük. adamlar 3 kuruş para kazanacaklar. aldığın ürüne gönder iade dünya kargo parası ödüyorlar zaten. yazıktır. ben olsam öyle kullanmaya devam ederdim. doğru bir tutum değil. rezalet puanim 1/10,0
İsrailin sikinde değil içini parçalayan olucaz. Seni de sikicez senin gibileri de. İşid dediğin israilin insanları müslümanlardan nefret ettirmek için çıkardığı sikimsonik bir örgüt. Sen bizi salak mı sandın mal tohumu.,1
"herhangi bir toplumda doğaüstü bir varlığın veya bir tanrı’nın yapacağı etkiyi yaptığı varsayımlanır. onları izleyen, sosyal davranışlarına önem veren birinin olduğunu düşünüp, kurallardan birini ihlal etmeleri halinde o varlığın harekete geçeceği sonucu çıkarılır. ",0
"mütevazı,minik minik,minicik,böyle little bonzai,junior bonzai gibi bir şey.sıcaktan zarar gelmez der boncuk boncuk terleyen torununun üstüne 3 kat battaniye örter,en sevdiği yemekleri yapar,ama sevdiğini de hiç belli etmez,öyle de ""cool""dur.",0
"ingilizce dakika (minute) ve saniye (second) kelimelerinin birden çok anlamı var (minute ""küçük"", second ise ""ikinci"" anlamlarını da karşılıyorlar). bu çok anlamlılık durumunun ilginç bir sebebi var. ",0
"çoğu şey rastgeleliktir. kurduğumuz düzenler , rastgeleliği bastırma çabasında başka bir şey değildir. ve bu çaba boşunadır.",0
çocukluk arkadaşımla (o da ben de kız çocuğuyduk) kendimizi bildiğimizden itibaren bi 14-15 sene ailelerimiz sayesinde çok sık görüştük. evlerimiz birbirine uzaktı ama haftada en az 1 kez ya biz onlara giderdik ya onlar bize gelirlerdi.,0
"çare modern gulag. yorgunluktan geberene kadar çalıştıracaksın bu köpekleri, öyle hapishanelerde yan gelip yatmak yok. insanlar suç işlemeye korkacak, cezası neyse çekerim, yatar çıkarım diyemeyecek. işledikleri her suç burunlarından gelecek ama nerede? faydasız köpekleri beslemeye devam edin, al bu da 76. sabıka olmuş",0
saygı duymayı göt yalatmak sanıyor aptal orospu çocuğu sana terbiye veren anne babanı da seni de ayrı sikeyim,1
"İlişkilerin çok yoğun başlaması, çok hızlı ilerlemesi, bir veya iki tarafın birden çok kısa süre içinde ""aşkımdan ölüyorum, sensiz asla yapamam"" tavrına girmesi ilk anda gönül okşayıcı gelebilir. Fakat bunlar, her zaman olmasa bile, sıklıkla sağlıksız ilişki belirtisidir.",0
kedi sahibi olanların kedilerine nasil değer verdiklerini ve evlatları gibi sevdiklerini biliyorum. o yüzden kedi sahibi olmadigimi basta belirttim ama bir bebek dururken kediyi kurtarirsam ve o bebek ölürse ömrümce pişman olurum.,0
Ya sikicem şehirlerarası otobüsünüzü birader çiğ et mi yiyorsunuz sizin osurugunuzda Corona virüsü de vardır.Koduğumun ölü götlü budistleri inin otobüsten,1
"ayakkabî isimleri. ayakkabilar iskarbinler, cizmeler potinler ve daha niceleri kurunmak icin bir yere bîrakîlîr.",0
Bazen her şeyi siktir etmek gerek.,1
Mal beyinsiz ben İstanbul mu dedim Ayasofya dedim ahmak it sen gotunden attın İstanbul'u. Ve Hasankeyf 100 tane Ayasofya dan bile daha değerliydi. Bunu kıyaslaman bile ahmakça amk,1
"son ana kadar sandıkların başından ayrılmayın, umudunuzu kaybetmeyin. göt yalayan medya kanallarının sonuçlarıyla moralinizi bozmayın.",1
"Bu zihniyeti biliyorum. Arap kafası bu... Kimin işiyse o temizlesin kafası yani. Pis millet kafası, görgüsüz kafa... Pis Arabın neyini seviyorlarsa..",1
"arkadaşlar olaylar başladığından beri facebook, twitter youtube girebilodu.şimdi hiç erişim yok bilgisi olan varmı?",0
"kendisinden bu kadar çok şikayet olup hukuk sistemi ve/veya devlet tarafından kendisine bu derece ilişilmeyen bir şirket, olsa olsa hükümetten birilerine veya yakınlarına aittir.",0
hakkımızda hayırlısı inşallah.. bunu bilinçli yaşamak bu yaşımda daha heyacanlı imiş dediğim gibi..,0
"yani bu başka bişi ne modern ne çağdaş ne gelişmişlik vsvs bu diil yani, mantıksızlıklar modern hayat diildir. beynini siktiğimin beyinsizi",1
"oturulduğunda ayakları yerden kesen tuvalet tasarımlarıdır bunlar. yani tamam zaten boyum normal insan boyuna göre daha bir değişik daha bir alışılmışın dışında ama kardeşim bari normal insan boyutuna göre yap da şunu parmak uçlarımız falan değsin,bir yerden destek alalım,ayağımız toprağa bassın di mi...",0
"Dedi 70 yıldır iktidara gelemeyen, 18 yıldır da her gün “Erdoğan bu kez gidecek” diyen sığır artığı.",1
"İnstagramın tuhaf bir olayı var. Kendi fotoğrafın, çektiğin fotoğraflardan daha çok ilgi görüyor. Çektiğin fotoğraflar, içinde olduğun fotoğraflardan daha güzel olsa da sonuç değişmiyor. İlla seni görmek istiyor insanlar. Öyle kalabalık fotoğraflarda da değil, tek başına. Tuhaf.",0
italya'dan sonra patlayacak ikinci ülke ispanya gibi duruyor. bugün 443 yeni vaka açıkladılar. bu arada italya'dan henüz vaka açıklamadı bugün için 2 bin üzeri vaka açıklanması öngörülüyor.,0
Amına koduğumun konyasına bak mersinle komşu olabilmek için kol çıkarmış ordan piç,1
Bu adam kim Tedx konuşmacısı mı..herkesi çıkarmaya başladı bunlar da yaaa,0
"mezuniyetten 10 sene sonrasından bildiriyorum, sadece akademisyen olmak istesem eziliyordum. onun dışında hiçbir yerde karşıma çıkmadı.",0
"ne olduğunu kestirilemeyen ilişkilerden, flört işlerinden yakınan çok kişi görüyorum. bu olayı bitirmek için ilk hoşlanılan kişiye eski usul çıkma teklifi edeceğim.. bu düzen gitmez böyle, ilk kurşunu atıyorum artık.. allah utandırmasın.",0
Küçük çocukları çarşafa sokmayın koduğumun beyinsizleri iğrençsiniz amk,1
Herkesi anlarımda bu aq kürtleri hem elektriği kaçak çekiyo hem de nasıl konuşuyorlar aq susjshsbshsh,1
gay misin yuvarlak misin top musun lastik misn nesin sen,1
bir sürü şey söylendi farkındayım ama kimse şunu göz ardı etmemeli.insanların işi gücü yok eski karısının yatak odasına kamera taktıracak.dış kamera olsa anlarız hani kontrol eden şirket mail atmıştır da yatak odasına kamerayı kim taktıracak? bir de açıklama yapıyor başkaları ona göndermişmiş.sen insanları aptal yerine koyarsan insanlar da böyle cevabını verir işte.kendi oyununda kendi ipini çektin sayın ceceli,0
Unai Emery sen hayatımda gördüğüm en beyinsiz hocasın. Tudor bile senden becerikli amk salağı seni. Draxler nerede ulan. 35 yaşındaki Mottayı götüne sok şimdi,1
Allah belanızı versin sizin!!!,1
Amerikan köpeği hükümetlerden mi bahsediyorsun? Cevabı almışsın sanırım.,1
şu adamı görünce istemsizce aklıma aykut kocaman ve adnan oktar geliyor. onların da tıpkı mansur yavaş gibi hiçbir vasıfları olmamasına rağmen körü körüne peşinden giden yığınla müritleri var.,0
Benim olayım online sınavmış arkadaşlar. Normal sınav fobim varmış. Online olunca ortalığın amına koyuyormuşum. Okula başladıktan 20 sene sonra farkettim bunu,1
"burada yazdigim entry icin saygisiz bir embesil bana mesaj atti, neymis halk tespit edip cikartiyormus skandallari ortaya.",0
"Cumhuriyet getiriyorum diyerek tek parti rejimi kuran 5%-10%’luk avrupa artığı bir zümre, halka sormadan tüm yasaları çıkartıp milleti kendi kültüründen ve köklerinden kopartmaya çalıştı. Ama sonuçta herşey gibi bu devlet de aslına rücu ediyor.",1
Amına koduğumun çocuğu taş yiyip yağmur suyu içtim 1 milyon cigabyte zaman makineli iPhone 300 aldım belki sanane puşt,1
"yahu amk denizlisi, ilk yarı 4 olsa ne olacaktı .. beyinsiz",1
çocuğunu okula (yani ev dışına) göndermek istemeyenler için eskiden evde resmî özel eğitim yolu vardı. eve özel öğretmen gelir çocuğa eğitimi verir ve bu eğitimin alındığına dair yeterlilik sınavlarına girmiş gerekli puanı almış çocuğa mezuniyet verilirdi.,0
"bu bir tiyatro diyen arkadaşlar belli ki daha önce darbe görmemişler, diğer yandan küçük bir grup kalkışma yaptı deniliyor; ankara ve istanbul'da jetler alçak uçuş yapıyor, köprülerden tanklar geçiyor, bu nasıl küçük bir grup?",0
uzun zamandır bu kadar yüksek sesli şimşekler çakmamış olan il.,0
şimdi bu aha şimdi boku yedik mi demek yoksa oha süper bir şey kuduralım mutluluktan mı demek?,1
sizin ki hala okumuyor mu neşe hanım?ah canım vah vah...,0
"ilk başta bu seçimin yerel yönetim seçimi olduğunu göz önüne almak gerekir. parti yandaşlığı yapmaktansa ""başkentimizi"" kim daha güzel bir yer haline getirir onu düşünmemiz gerekmektedir.",0
Evler yıkışmış can kaybı var mı korkusu var siz hala depremle mizah yapın amına koduğumun salakları,1
eee kumarda kaybediyoruz aşkta zaten kazanamıyoruz bu amına koduğumun yüzü ne zaman gülecek,1
"olayın özeti şu, zamanında (2009) tcmb'yi taklit etmek için alınmış bir hesap üzerinden, twitter'a reklam verilmiş. kart aidatlarını geri almak için başvuru yapma sitesi. bankara tıkladıktan sonra, sanırım bankaların websitelerini taklit eden başka sitelere yönlendiriyor ve banka hesap bilgilerini çalıyor.",0
"tiyatrodur. darbe oluyor ve başbakan, akp il başkanı.. televizyonda demeç veriyor;halkı sokağa davet ediyor ve en önemlisi ntv penguen yayını yapmıyor!!!",0
En taze maç diye Fenerbahçe-Sivasspor maçını örnek gösterdim ancak ligde her maçı bu şekilde görebilirsiniz. Beşiktaş'ın iki şampiyonluk sezonundan sonraki görünen düşüşünde de oyununda yaşadığı farklılık etkin oldu. Orta-kafa-gol oyununa dönmek intihardır.,0
"Bu ne biçim yazı koduğumun ak sakallı devesi ne diyorsun? Çirkin Istanbul, aşı, fetö falan nasıl yanyana geldi bunlar",1
nikahına beni de çağır da alem kimi neye tercih ettiğine de şahitlik etsin amına koduğumun salağı,1
Yerlere çemberler çizilip sosyal mesafeye uyarak haklarını savunuyorlar. Bilinç sahibi insanlar nasıl da belli ediyorlar kendilerini... Keşke yanınızda olabilseydim,0
"bence kesinlikle o dövizleri doların alıp başını gittiği bir gün piyasaya salıp kuraşlkajsşldfkasdfa. daha fazla yapamayacağım. yine de çok üzerine gitmemek lazım, çocuğu filan boğdurabilir.",0
Mescidi aksa size mezar olacak pis yahudi,1
"Semiha Yıldırım elleri öpülesi, vefa abidesi, bir eş ve bir annedir. Levent Özeren ağız ishali olmuş, beyni yosunlaşmış, karakteri çürümüş insanlıktan da nasibini almamıştır.",1
"an itibariyle konuşması cnn, ntv, starda, kanaldde verilmemektedir. ",0
Başlarsan g*tüne koyayım. Mart sonu kriz geçirdim kalbim 3 kere durdu bir damarı stendlediler. Ameliyat dediler 2 damar için. Onlarında stendle açtırdım şimdi mis gibiyim. İnan 3 paket içiyordum aramıyorum bile. GÖZTEPE mizin şampiyonluğunu göreceğiz. İbneliğin lüzumu yok,1
Sen bol bol heykel yapıp yıkayınca ekmek fırınını eve taşıyordun değil mi gavur tohumu,1
"üşme hattına bak amına koyim... bu kadar kaos, can derdi ve karışıklık en son 2. dünya savaşında falan görülmüştür",1
"diğer darbeleri hatırlayacak yaşta değilim ama izlediğim belgesellerden hatırladığım kadarıyla hiç bir darbe girişiminde iktidar sahiplerinin yüzü böyle gülmüyordu. genel kurmay başkanının durumu nedir tam olarak bilmiyoruz , sekreterimi alıkoymuşlar:) (bkz: smile)",0
atalulu gel artik bomba haberim var kaos cikaricwm sikis cikaricam amina kodugumun cocugu ya ins intihar atmedin ya,1
Herif elinden gelse iğne deliğine sokacak gelmiş burada kız tarifi yapıyo koduğumun malı,1
belki de kız kurtulmuştur die düşündüren olay.ben öle bir adamın kızı olmaktansa ölmeyi tercih ederdim şahsen.ama beddualarım eksik oluyor mu? hayır,0
"02.40 civarında öyle bir patlama oldu ki, tbmm civarında olan patlama odtü'de yurt camlarını zangır zangır titretti. insanlar korkudan kaçışmaya başladı. şu anda neler olduğunu anlamadan bekliyoruz sadece. allahım sen bizi koru.",0
avaşlık bize göre değil tatlım hızlıca ağzına basmadan defol git 👍🏻ayrıca bu boku hep siz başlatıyosunuz veletler,1
Son iki yılda sanki böyle 10 yıl yaşlandım 10 yıllık yoruldum niye böyle üstümüzden geçti bu yıllar,0
bu diziyi yaklasik 3 sezondur izliyorum sunu farkettim..haftada 5 gun surekli cekim var ve oyuncularin o hafta ozel bi isi vs varsa illa ki birkac bolum birkac oyuncu yer almiyor :) kimse de farketmiyor bu durumu tabi..guzel bence.merak hissi uyandiriyor :),0
Barışı karalamaya çalışıp suçu da bizim üstümüze atmak ama sana daha fazla ment atıp da spam silmiycem piç kurusu,1
günümüz koşullarında bisiklet yolları artık bir gereklilik haline gelmiş durumda.sokaklarda insanları daha fazla bisiklet sürerken görüyoruz..bisiklet yolları yapılırsa kullanıma da teşvik olur buna örnek olarak da istanbul bakırköy ve bostancı semtlerinde bisiklet yolları olduğu için orada ikamet eden halkın bisikletlenme oranının daha yüksek olduğunu görüyoruz.,0
Feto nün donunu yalamaya devam et  pìç oğlu piç sıktır git Almanaya da memurluk yap anası prensilvanya kaltagi orospu.,1
